source_row_index,scenario_id,window_start,dominant_family,dominant_family_probability,top2_family,confidence_margin,family_entropy,behavioral_change_score,strongest_behavior_changes,uncertainty_level
123,CTU42,2011-08-10T11:08:00+00:00,Neris,0.9972353186247171,RBot,0.9961573424422796,0.0231704538688871,16.606718933697117,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_destination_diversity_change""]",LOW
124,CTU42,2011-08-10T11:09:00+00:00,Neris,0.9978263618471956,RBot,0.9971398073527414,0.0188626360586096,12.754105671224783,"[""state_byte_rate_change"", ""state_destination_diversity_change"", ""state_packet_rate_change""]",LOW
125,CTU42,2011-08-10T11:10:00+00:00,Neris,0.9974989094842652,Virut,0.9967194107622268,0.0213701595364904,10.583544598031404,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_syn_rate_change""]",LOW
126,CTU42,2011-08-10T11:11:00+00:00,Neris,0.9970072295306328,RBot,0.9960316559516008,0.0248959448803175,8.952225872856031,"[""state_byte_rate_change"", ""state_syn_rate_change"", ""state_packet_rate_change""]",LOW
127,CTU42,2011-08-10T11:12:00+00:00,Neris,0.9896935018068768,Virut,0.9859683508502672,0.0738759652297472,94.55484327141615,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
128,CTU42,2011-08-10T11:13:00+00:00,Neris,0.996770143377362,RBot,0.9955819940426416,0.0266040164177814,95.68263967463885,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
129,CTU42,2011-08-10T11:14:00+00:00,Neris,0.996777099524628,RBot,0.99577831548941,0.0266997899742871,7.015895304140599,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_destination_diversity_change""]",LOW
130,CTU42,2011-08-10T11:15:00+00:00,Neris,0.9853072072668514,Virut,0.9811349467172368,0.1003474033222829,123.99473195554127,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_destination_diversity_change""]",LOW
131,CTU42,2011-08-10T11:16:00+00:00,Neris,0.9947624940676644,Virut,0.9932981035653128,0.0411339697883442,77.16560122188689,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_destination_diversity_change""]",LOW
132,CTU42,2011-08-10T11:17:00+00:00,Neris,0.9976818742626192,RBot,0.99691013212265,0.0199986523578813,13.283974132176894,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_syn_rate_change""]",LOW
133,CTU42,2011-08-10T11:18:00+00:00,Neris,0.9945471834082448,Virut,0.9929754627207728,0.0430325523873401,32.291897882447465,"[""state_packet_rate_change"", ""state_destination_diversity_change"", ""state_byte_rate_change""]",LOW
134,CTU42,2011-08-10T11:19:00+00:00,Neris,0.9952164276468451,RBot,0.993315319601622,0.0369312418240149,29.945721540582763,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
135,CTU42,2011-08-10T11:20:00+00:00,Neris,0.9974718170896476,Virut,0.9965153258419024,0.0215478206682706,27.307722497090552,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
136,CTU42,2011-08-10T11:21:00+00:00,Neris,0.9963175997360544,Virut,0.9951533674047628,0.0304521126540304,12.610193002931252,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_syn_rate_change""]",LOW
137,CTU42,2011-08-10T11:22:00+00:00,Neris,0.9985478517836244,Virut,0.9980834573503772,0.0131525973236934,12.36488956639355,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_ack_rate_change""]",LOW
138,CTU42,2011-08-10T11:23:00+00:00,Neris,0.9974096297379308,Virut,0.996500828205189,0.0221563416531843,13.693411051844121,"[""state_byte_rate_change"", ""state_syn_rate_change"", ""state_rst_rate_change""]",LOW
139,CTU42,2011-08-10T11:24:00+00:00,Neris,0.9968028745640736,Virut,0.9958406247491732,0.026558985581933,30.163282747894282,"[""state_destination_diversity_change"", ""state_packet_rate_change"", ""state_byte_rate_change""]",LOW
140,CTU42,2011-08-10T11:25:00+00:00,Neris,0.9972467405113608,Virut,0.996253628670018,0.0232038963750325,27.083700840232154,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_syn_rate_change""]",LOW
141,CTU42,2011-08-10T11:26:00+00:00,Neris,0.9954048006491842,Virut,0.993835136828268,0.0364726153344667,22.825560477383835,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_destination_diversity_change""]",LOW
142,CTU42,2011-08-10T11:27:00+00:00,Neris,0.991260190951842,RBot,0.988981721646362,0.0640960726125568,32.65346278069396,"[""state_packet_rate_change"", ""state_byte_rate_change"", ""state_destination_diversity_change""]",LOW
143,CTU42,2011-08-10T11:28:00+00:00,Neris,0.9953737747547704,Virut,0.9939897641636076,0.036882185841886,25.311757760189618,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_syn_rate_change""]",LOW
144,CTU42,2011-08-10T11:29:00+00:00,Neris,0.99490578169191,RBot,0.9933226682863046,0.0398964833602107,32.70592661330659,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_destination_diversity_change""]",LOW
145,CTU42,2011-08-10T11:30:00+00:00,Neris,0.9935178552072674,RBot,0.99159477830391,0.049403468274064,15.27732078216552,"[""state_packet_rate_change"", ""state_byte_rate_change"", ""state_destination_diversity_change""]",LOW
146,CTU42,2011-08-10T11:31:00+00:00,Neris,0.996033100483825,RBot,0.9947338112902192,0.0319646600354251,21.51861260749726,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_syn_rate_change""]",LOW
147,CTU42,2011-08-10T11:32:00+00:00,Neris,0.9857500786169122,Murlo,0.9820037286722422,0.0978432758214722,105.37634973049673,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_destination_diversity_change""]",LOW
148,CTU42,2011-08-10T11:33:00+00:00,Neris,0.9965843394003407,RBot,0.9955718625369132,0.0282269249818463,73.43988894863358,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_destination_diversity_change""]",LOW
149,CTU42,2011-08-10T11:34:00+00:00,Neris,0.997486865176856,RBot,0.9964769945096232,0.0213597620815283,11.331620984017489,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_destination_diversity_change""]",LOW
150,CTU42,2011-08-10T11:35:00+00:00,Neris,0.997342059844776,RBot,0.9964332431354996,0.0224967664271362,5.378582841033449,"[""state_byte_rate_change"", ""state_rst_rate_change"", ""state_destination_diversity_change""]",LOW
151,CTU42,2011-08-10T11:36:00+00:00,Neris,0.9969213012993582,RBot,0.9957996247166236,0.0255511855471935,8.836983598870715,"[""state_packet_rate_change"", ""state_byte_rate_change"", ""state_destination_diversity_change""]",LOW
152,CTU42,2011-08-10T11:37:00+00:00,Neris,0.9968927013699914,RBot,0.9958758843592564,0.0258195248923512,9.368278246334798,"[""state_packet_rate_change"", ""state_ack_rate_change"", ""state_destination_diversity_change""]",LOW
153,CTU42,2011-08-10T11:38:00+00:00,Neris,0.9966781583835352,RBot,0.9956223375405776,0.0274512001196,6.784282468834459,"[""state_byte_rate_change"", ""state_syn_rate_change"", ""state_packet_rate_change""]",LOW
154,CTU42,2011-08-10T11:39:00+00:00,Neris,0.9969633107763556,Virut,0.996076419379136,0.0254959452864433,38.35572421302532,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_ack_rate_change""]",LOW
155,CTU42,2011-08-10T11:40:00+00:00,Neris,0.9968367579812696,RBot,0.9956567349353754,0.0261673804052455,16.73241585798275,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_fin_rate_change""]",LOW
156,CTU42,2011-08-10T11:41:00+00:00,Neris,0.995909622535565,Virut,0.994735621547256,0.0328018207409198,39.236842255012256,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_destination_diversity_change""]",LOW
157,CTU42,2011-08-10T11:42:00+00:00,Neris,0.9976252002380036,RBot,0.9968810792026318,0.0204122338159606,19.179691927276377,"[""state_byte_rate_change"", ""state_destination_diversity_change"", ""state_packet_rate_change""]",LOW
158,CTU42,2011-08-10T11:43:00+00:00,Neris,0.997831861791886,RBot,0.997137179730496,0.0188608615878342,34.6404989020123,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_destination_diversity_change""]",LOW
159,CTU42,2011-08-10T11:44:00+00:00,Neris,0.9941098874961788,RBot,0.9923053881026398,0.0455047593555985,15.1976995621933,"[""state_byte_rate_change"", ""state_syn_rate_change"", ""state_packet_rate_change""]",LOW
160,CTU42,2011-08-10T11:45:00+00:00,Neris,0.9917352160322622,Murlo,0.9895026329236366,0.0611071785007465,80.09775914785936,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_destination_diversity_change""]",LOW
161,CTU42,2011-08-10T11:46:00+00:00,Neris,0.9941451572860048,RBot,0.9918948583962456,0.0447994232622817,44.09369908295279,"[""state_byte_rate_change"", ""state_packet_rate_change"", ""state_destination_diversity_change""]",LOW
162,CTU42,2011-08-10T11:47:00+00:00,Neris,0.994416571346707,RBot,0.9925760075755194,0.0428641537533539,36.73001119796772,"[""state_byte_rate_change"", ""state_destination_diversity_change"", ""state_packet_rate_change""]",LOW
163,CTU42,2011-08-10T11:48:00+00:00,Neris,0.998465030611764,RBot,0.99769232923005,0.0135330134120913,8.041953762598181,"[""state_byte_rate_change"", ""state_syn_rate_change"", ""state_rst_rate_change""]",LOW
164,CTU42,2011-08-10T11:49:00+00:00,Neris,0.9936978073313966,RBot,0.9908086582654184,0.0471026101016738,7.24120528720357,"[""state_syn_rate_change"", ""state_port_diversity_change"", ""state_ack_rate_change""]",LOW
165,CTU42,2011-08-10T11:50:00+00:00,Neris,0.9781045436682368,Virut,0.970858194196149,0.1423377031970912,60.53746011607029,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
166,CTU42,2011-08-10T11:51:00+00:00,Neris,0.9973514732205838,Virut,0.9964176883462732,0.0227857145830824,44.697680557001746,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
167,CTU42,2011-08-10T11:52:00+00:00,Neris,0.9985098462835154,Virut,0.9979567432986955,0.0133273007902779,11.787515059265603,"[""state_byte_rate_change"", ""state_syn_rate_change"", ""state_ack_rate_change""]",LOW
168,CTU42,2011-08-10T11:53:00+00:00,Neris,0.9940608594559356,Virut,0.991746432104282,0.0460141694478717,14.605310847092666,"[""state_byte_rate_change"", ""state_syn_rate_change"", ""state_rst_rate_change""]",LOW
169,CTU42,2011-08-10T11:54:00+00:00,Neris,0.9976242071833104,Virut,0.9968525114859076,0.0207540941091578,11.137281533480165,"[""state_byte_rate_change"", ""state_syn_rate_change"", ""state_ack_rate_change""]",LOW
170,CTU42,2011-08-10T11:55:00+00:00,Neris,0.9947053273500496,Virut,0.9921369755860066,0.0410079330869973,50.31080117250912,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_rst_rate_change""]",LOW
171,CTU42,2011-08-10T11:56:00+00:00,Neris,0.9677040814659984,RBot,0.9438099377928552,0.172223400422962,74.6219801256236,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
172,CTU42,2011-08-10T11:57:00+00:00,Neris,0.9950214414941112,RBot,0.9929284488667794,0.0387336132665822,9.908171434509422,"[""state_syn_rate_change"", ""state_packet_rate_change"", ""state_top_probability_change""]",LOW
173,CTU42,2011-08-10T11:58:00+00:00,Neris,0.9928534908578702,RBot,0.9876025038479114,0.0490953779895583,6.071702917881886,"[""state_syn_rate_change"", ""state_packet_rate_change"", ""state_port_diversity_change""]",LOW
174,CTU42,2011-08-10T11:59:00+00:00,Neris,0.9884226458331492,RBot,0.983562332135332,0.0798612412619415,7.400925234040707,"[""state_syn_rate_change"", ""state_ack_rate_change"", ""state_byte_rate_change""]",LOW
175,CTU42,2011-08-10T12:00:00+00:00,Neris,0.9982508127007542,RBot,0.9976306491723302,0.015414463489684,18.681627708844186,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_syn_rate_change""]",LOW
176,CTU42,2011-08-10T12:01:00+00:00,Neris,0.9813979359194523,RBot,0.9761815774612586,0.1218136621988303,21.899601976556752,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
177,CTU42,2011-08-10T12:02:00+00:00,Neris,0.9961204207166154,RBot,0.9943421575194342,0.030969547781942,8.036921497299165,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_syn_rate_change""]",LOW
178,CTU42,2011-08-10T12:03:00+00:00,Neris,0.9813812525119447,RBot,0.9659082124512328,0.105518544658126,15.022893527178411,"[""state_ack_rate_change"", ""state_syn_rate_change"", ""state_packet_rate_change""]",LOW
179,CTU42,2011-08-10T12:04:00+00:00,Neris,0.9891569999947224,RBot,0.9807644267303212,0.0690090086095731,1.918537347769287,"[""state_syn_rate_change"", ""state_rst_rate_change"", ""state_top_probability_change""]",LOW
180,CTU42,2011-08-10T12:05:00+00:00,Neris,0.9976199348006732,RBot,0.9958860441166566,0.0189866884970569,4.722317937160161,"[""state_ack_rate_change"", ""state_syn_rate_change"", ""state_packet_rate_change""]",LOW
181,CTU42,2011-08-10T12:06:00+00:00,Neris,0.986717776844942,RBot,0.9759009216173604,0.0802526105915914,6.464941322352065,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
182,CTU42,2011-08-10T12:07:00+00:00,Neris,0.997574810648704,RBot,0.9958966974603928,0.019428254061358,3.768717870121271,"[""state_syn_rate_change"", ""state_rst_rate_change"", ""state_fin_rate_change""]",LOW
183,CTU42,2011-08-10T12:08:00+00:00,Neris,0.9666416713383348,DonBot,0.9558684699410868,0.2007849014851845,50.81082892264217,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
184,CTU42,2011-08-10T12:09:00+00:00,Neris,0.985764857525486,RBot,0.9733347173655268,0.0826216703777016,48.72861967776276,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
185,CTU42,2011-08-10T12:10:00+00:00,Neris,0.9958656826244214,RBot,0.994047477395908,0.0322702922515744,6.552409724335264,"[""state_byte_rate_change"", ""state_syn_rate_change"", ""state_ack_rate_change""]",LOW
186,CTU42,2011-08-10T12:11:00+00:00,Neris,0.9988953052811812,RBot,0.99844137781194,0.0101690602727584,5.858314482872086,"[""state_rst_rate_change"", ""state_syn_rate_change"", ""state_port_diversity_change""]",LOW
187,CTU42,2011-08-10T12:12:00+00:00,Neris,0.9625452613629416,RBot,0.9297615994024852,0.1801216278107967,13.589763621541097,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
188,CTU42,2011-08-10T12:13:00+00:00,Neris,0.997984910593611,RBot,0.9967794269538128,0.0168858935921418,9.40807737674953,"[""state_syn_rate_change"", ""state_ack_rate_change"", ""state_top_probability_change""]",LOW
189,CTU42,2011-08-10T12:14:00+00:00,Neris,0.99658073907052,RBot,0.9941839569118548,0.0261935513979006,6.370468482819226,"[""state_syn_rate_change"", ""state_rst_rate_change"", ""state_packet_rate_change""]",LOW
190,CTU42,2011-08-10T12:15:00+00:00,Neris,0.998290574823641,RBot,0.9973656818356212,0.0146947146425066,4.7572942314356705,"[""state_syn_rate_change"", ""state_ack_rate_change"", ""state_byte_rate_change""]",LOW
191,CTU42,2011-08-10T12:16:00+00:00,Neris,0.9985676364895656,RBot,0.9978200302805182,0.0125973906046976,2.9080898509873,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_rst_rate_change""]",LOW
192,CTU42,2011-08-10T12:17:00+00:00,Neris,0.9980412402219236,RBot,0.9967033688671716,0.0161367365078496,3.6799645030714334,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_fin_rate_change""]",LOW
193,CTU42,2011-08-10T12:18:00+00:00,Neris,0.9975121875622516,RBot,0.9958621490152976,0.0200406566888728,2.8516609949582503,"[""state_byte_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
194,CTU42,2011-08-10T12:19:00+00:00,Neris,0.996884997154067,RBot,0.9949843162850918,0.0246268667212715,4.753844449357339,"[""state_syn_rate_change"", ""state_ack_rate_change"", ""state_fin_rate_change""]",LOW
195,CTU42,2011-08-10T12:20:00+00:00,Neris,0.9936715731485628,RBot,0.9890261049427016,0.044328092221148,6.025571943649294,"[""state_syn_rate_change"", ""state_ack_rate_change"", ""state_port_diversity_change""]",LOW
196,CTU42,2011-08-10T12:21:00+00:00,Neris,0.9890457874737948,RBot,0.9796234699886008,0.0668027029780759,5.674759015303565,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_syn_rate_change""]",LOW
197,CTU42,2011-08-10T12:22:00+00:00,Neris,0.924414595156282,RBot,0.8623147978365795,0.3218097087834579,8.917932541906746,"[""state_syn_rate_change"", ""state_top_probability_change"", ""state_entropy_change""]",LOW
198,CTU42,2011-08-10T12:23:00+00:00,Neris,0.9660686968488792,RBot,0.935866081453494,0.1652900843103706,7.6268296766768495,"[""state_syn_rate_change"", ""state_ack_rate_change"", ""state_top_probability_change""]",LOW
199,CTU42,2011-08-10T12:24:00+00:00,Neris,0.9976528516087172,RBot,0.9965303555901068,0.0198878305323511,17.276833523260034,"[""state_syn_rate_change"", ""state_byte_rate_change"", ""state_ack_rate_change""]",LOW
200,CTU42,2011-08-10T12:25:00+00:00,Neris,0.9942600807860096,RBot,0.9919008225966772,0.0439064538514132,14.306678332566177,"[""state_ack_rate_change"", ""state_byte_rate_change"", ""state_packet_rate_change""]",LOW
201,CTU42,2011-08-10T12:26:00+00:00,Neris,0.9955317181209546,RBot,0.9934587477113904,0.0345309664736923,12.522392344939576,"[""state_syn_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
202,CTU42,2011-08-10T12:27:00+00:00,Neris,0.6399104426847642,RBot,0.3308347065901684,0.8686388078378177,25.35241310229644,"[""state_top_probability_change"", ""state_entropy_change"", ""state_byte_rate_change""]",MEDIUM
203,CTU42,2011-08-10T12:28:00+00:00,Neris,0.9535771707095878,RBot,0.9349464957946484,0.2539463386996122,15.104766977823708,"[""state_top_probability_change"", ""state_entropy_change"", ""state_syn_rate_change""]",LOW
204,CTU42,2011-08-10T12:29:00+00:00,Neris,0.9947516283780824,RBot,0.99253273495764,0.0405943476095638,21.883694286667914,"[""state_syn_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
205,CTU42,2011-08-10T12:30:00+00:00,Neris,0.9905693253152992,RBot,0.9861324470338644,0.0664351934399948,7.465355146480532,"[""state_syn_rate_change"", ""state_ack_rate_change"", ""state_packet_rate_change""]",LOW
206,CTU42,2011-08-10T12:31:00+00:00,Neris,0.881748460419798,RBot,0.836141716337813,0.5225411553310291,22.78520252749993,"[""state_ack_rate_change"", ""state_packet_rate_change"", ""state_top_probability_change""]",MEDIUM
207,CTU42,2011-08-10T12:32:00+00:00,Neris,0.943112609045072,RBot,0.9175434583117508,0.2977610206962882,5.536264225409002,"[""state_top_probability_change"", ""state_entropy_change"", ""state_ack_rate_change""]",LOW
