source_row_index,scenario_id,window_start,window_end,split,family_probability_provenance,family_probability_neris,family_probability_rbot,family_probability_virut,family_probability_donbot,family_probability_sogou,family_probability_murlo,family_probability_nsis_agent,predicted_family,top_family_confidence,second_family_probability,top1_top2_margin,family_entropy,top2_family,state_packet_rate,state_byte_rate,state_syn_rate,state_ack_rate,state_rst_rate,state_fin_rate,state_iat,state_destination_diversity,state_port_diversity,state_directionality,state_top_probability_change,state_entropy_change,state_packet_rate_change,state_byte_rate_change,state_syn_rate_change,state_ack_rate_change,state_rst_rate_change,state_fin_rate_change,state_iat_change,state_destination_diversity_change,state_port_diversity_change,state_directionality_change
44,CTU42,2011-08-10T09:49:00+00:00,2011-08-10T09:50:00+00:00,train,in_sample_training_prediction,0.998353835349398,0.0007993501041586,0.000443695092458,0.0001025819644186,4.705990032830138e-05,0.0002049137857189,4.856380351970931e-05,Neris,0.998353835349398,0.0007993501041586,0.9975544852452395,0.014404826802917896,RBot,15.416666666666666,1165.9166666666667,251.0,673.0,2.0,20.0,0.06480655087021,39.0,29.0,1.3241206030150754,-0.0004357249056663459,0.003365697913905775,2.666666666666666,136.41666666666674,12.0,155.0,-10.0,2.0,-0.013509107224785294,-3.0,2.0,-0.11218512946900105
45,CTU42,2011-08-10T09:50:00+00:00,2011-08-10T09:51:00+00:00,train,in_sample_training_prediction,0.995194947568224,0.0009370943253882,0.0013927266359748,0.0006879510238057,0.0002888330146872,0.0010533406879894,0.0004451067439303,Neris,0.995194947568224,0.0013927266359748,0.9938022209322492,0.038506713034332424,Virut,15.933333333333334,2046.4666666666667,278.0,676.0,12.0,31.0,0.0627755884100629,47.0,37.0,2.222972972972973,-0.0031588877811740135,0.02410188623141453,0.5166666666666675,880.55,27.0,3.0,10.0,11.0,-0.002030962460147112,8.0,8.0,0.8988523699578974
46,CTU42,2011-08-10T09:51:00+00:00,2011-08-10T09:52:00+00:00,train,in_sample_training_prediction,0.9968520890162418,0.0004748770593623,0.0014302134230326,0.0002859354880549,0.0002382927845896,0.0004604073217347,0.0002581849069837,Neris,0.9968520890162418,0.0014302134230326,0.9954218755932092,0.026136301846074864,Virut,15.933333333333334,2412.583333333333,264.0,688.0,24.0,20.0,0.0628049803029804,39.0,33.0,2.218855218855219,0.0016571414480177626,-0.01237041118825756,0.0,366.11666666666633,-14.0,12.0,12.0,-11.0,2.9391892917507434e-05,-8.0,-4.0,-0.004117754117753947
47,CTU42,2011-08-10T09:52:00+00:00,2011-08-10T09:53:00+00:00,train,in_sample_training_prediction,0.9986402817793182,0.0003053616364518,0.0006739683078982,6.8286936660241e-05,7.893066699449667e-05,0.000156956315483,7.62143571939798e-05,Neris,0.9986402817793182,0.0006739683078982,0.99796631347142,0.012250106539272748,Virut,15.05,1906.0,251.0,647.0,15.0,34.0,0.0661255686880479,44.0,37.0,1.6098265895953756,0.0017881927630764016,-0.013886195306802115,-0.8833333333333329,-506.58333333333303,-13.0,-41.0,-9.0,14.0,0.003320588385067505,5.0,4.0,-0.6090286292598432
48,CTU42,2011-08-10T09:53:00+00:00,2011-08-10T09:54:00+00:00,train,in_sample_training_prediction,0.9983590125812358,0.0007285430525277,0.0005707081505174,5.945864318163255e-05,5.9299917098132864e-05,0.0001599199870343,6.305766840497682e-05,Neris,0.9983590125812358,0.0007285430525277,0.9976304695287082,0.014328783567956239,RBot,14.85,2043.5666666666664,237.0,618.0,44.0,10.0,0.0668858404909626,42.0,32.0,1.5141242937853108,-0.00028126919808235673,0.0020786770286834906,-0.20000000000000107,137.56666666666638,-14.0,-29.0,29.0,-24.0,0.0007602718029146999,-2.0,-5.0,-0.09570229581006484
49,CTU42,2011-08-10T09:54:00+00:00,2011-08-10T09:55:00+00:00,train,in_sample_training_prediction,0.9693749046780312,0.0050824115634835,0.0183449114254297,0.0019869054254034,0.0015757615346397,0.0018793681820183,0.0017557371909939,Neris,0.9693749046780312,0.0183449114254297,0.9510299932526015,0.17581245605381637,Virut,30.53333333333333,17568.166666666668,240.0,1592.0,5.0,18.0,0.0323622752772466,38.0,23.0,1.305170239596469,-0.028984107903204603,0.16148367248586012,15.683333333333332,15524.600000000002,3.0,974.0,-39.0,8.0,-0.03452356521371601,-4.0,-9.0,-0.20895405418884172
50,CTU42,2011-08-10T09:55:00+00:00,2011-08-10T09:56:00+00:00,train,in_sample_training_prediction,0.9927118280452304,0.0009861698876545,0.0041667045472106,0.0002953146655399,0.0004501081513948,0.0009126853906847,0.0004771893122847,Neris,0.9927118280452304,0.0041667045472106,0.9885451234980198,0.0528297180683136,Virut,22.4,10024.733333333334,277.0,1061.0,10.0,16.0,0.0445548556051588,43.0,33.0,2.020224719101124,0.02333692336719917,-0.12298273798550277,-8.133333333333333,-7543.433333333334,37.0,-531.0,5.0,-2.0,0.012192580327912206,5.0,10.0,0.7150544795046547
51,CTU42,2011-08-10T09:56:00+00:00,2011-08-10T09:57:00+00:00,train,in_sample_training_prediction,0.9972457478894792,0.000447870065822,0.0010454545172166,0.0003584945050408,0.0002295013827652,0.0004060457061245,0.0002668859335515,Neris,0.9972457478894792,0.0010454545172166,0.9962002933722626,0.023513488419751472,Virut,14.55,1431.6,306.0,561.0,13.0,17.0,0.0685393350933669,45.0,33.0,1.7626582278481011,0.004533919844248779,-0.02931622964856213,-7.849999999999998,-8593.133333333333,29.0,-500.0,3.0,1.0,0.023984479488208102,2.0,0.0,-0.25756649125302267
52,CTU42,2011-08-10T09:57:00+00:00,2011-08-10T09:58:00+00:00,train,in_sample_training_prediction,0.9982294583469196,0.0005779958275024,0.0006310463967307,0.0001007953276535,5.9820151501960974e-05,0.0003160885518803,8.479539781124731e-05,Neris,0.9982294583469196,0.0006310463967307,0.9975984119501888,0.015579864036237808,Virut,11.716666666666669,1067.0666666666666,249.0,437.0,31.0,20.0,0.0848815526038493,44.0,37.0,1.8577235772357723,0.0009837104574403899,-0.007933624383513664,-2.833333333333332,-364.5333333333333,-57.0,-124.0,18.0,3.0,0.0163422175104824,-1.0,4.0,0.0950653493876712
53,CTU42,2011-08-10T09:58:00+00:00,2011-08-10T09:59:00+00:00,train,in_sample_training_prediction,0.984520705226986,0.0135459100716135,0.0006960994532661,0.0002734668792948,0.0001269938949443,0.0007256130059108,0.0001112114679843,Neris,0.984520705226986,0.0135459100716135,0.9709747951553724,0.08833005518879798,RBot,11.033333333333331,697.0333333333333,225.0,433.0,14.0,6.0,0.0902963568331073,37.0,24.0,2.183574879227053,-0.013708753119933581,0.07275019115256018,-0.6833333333333371,-370.0333333333333,-24.0,-4.0,-17.0,-14.0,0.005414804229257997,-7.0,-13.0,0.32585130199128076
54,CTU42,2011-08-10T09:59:00+00:00,2011-08-10T10:00:00+00:00,train,in_sample_training_prediction,0.9582817346616498,0.0374823022464099,0.0014759665623394,0.0008885270052863,0.000366499155654,0.0011867576124812,0.0003182127561792,Neris,0.9582817346616498,0.0374823022464099,0.9207994324152399,0.193243758630583,RBot,12.833333333333334,791.8666666666667,224.0,544.0,6.0,0.0,0.0779953681911076,35.0,14.0,1.1388888888888888,-0.026238970565336195,0.10491370344178501,1.8000000000000025,94.83333333333337,-1.0,111.0,-8.0,-6.0,-0.012300988641999702,-2.0,-10.0,-1.0446859903381642
55,CTU42,2011-08-10T10:00:00+00:00,2011-08-10T10:01:00+00:00,train,in_sample_training_prediction,0.99823391944319,0.0005208790651483,0.0005942548182868,0.0001262157624302,7.361498722525406e-05,0.0003535471977468,9.756872597240026e-05,Neris,0.99823391944319,0.0005942548182868,0.9976396646249032,0.015661136983079152,Virut,14.683333333333334,1650.4666666666667,230.0,637.0,15.0,7.0,0.0679409170692617,43.0,25.0,1.832797427652733,0.03995218478154017,-0.17758262164750382,1.8499999999999996,858.6,6.0,93.0,9.0,7.0,-0.0100544511218459,8.0,11.0,0.6939085387638442
56,CTU42,2011-08-10T10:01:00+00:00,2011-08-10T10:02:00+00:00,train,in_sample_training_prediction,0.9931453002658605,0.0008490586185004,0.0039279114062248,0.0002170209162888,0.0004018572212301,0.0009797374042659,0.0004791141676294,Neris,0.9931453002658605,0.0039279114062248,0.9892173888596356,0.05001737195811805,Virut,20.966666666666665,9606.55,257.0,973.0,15.0,19.0,0.0476010900313833,46.0,40.0,2.242268041237113,-0.005088619177329501,0.034356234975038896,6.283333333333331,7956.083333333332,27.0,336.0,0.0,12.0,-0.0203398270378784,3.0,15.0,0.40947061358437997
57,CTU42,2011-08-10T10:02:00+00:00,2011-08-10T10:03:00+00:00,train,in_sample_training_prediction,0.9982902246792682,0.0006797968092912,0.0006198858398162,6.497497663789033e-05,6.147867810016651e-05,0.0002130705595464,7.056845733995206e-05,Neris,0.9982902246792682,0.0006797968092912,0.997610427869977,0.014943457247419677,RBot,14.25,1751.9666666666667,284.0,526.0,29.0,17.0,0.0699125997355726,43.0,31.0,1.5315315315315314,0.005144924413407748,-0.03507391471069837,-6.716666666666665,-7854.583333333332,27.0,-447.0,14.0,-2.0,0.022311509704189297,-3.0,-9.0,-0.7107365097055816
58,CTU42,2011-08-10T10:03:00+00:00,2011-08-10T10:04:00+00:00,train,in_sample_training_prediction,0.9989337064265272,0.0005541251752873,0.0002573394143869,3.663248325151685e-05,3.613377638555982e-05,0.0001411466612083,4.091606295294324e-05,Neris,0.9989337064265272,0.0005541251752873,0.9983795812512399,0.009756114323566862,RBot,15.0,1156.8333333333333,223.0,658.0,4.0,11.0,0.0665620054896336,42.0,27.0,1.1897810218978102,0.0006434817472590337,-0.005187342923852815,0.75,-595.1333333333334,-61.0,132.0,-25.0,-6.0,-0.00335059424593899,-1.0,-4.0,-0.3417505096337212
59,CTU42,2011-08-10T10:04:00+00:00,2011-08-10T10:05:00+00:00,train,in_sample_training_prediction,0.9987494041243684,0.0005555703457232,0.00034921557878,5.2084712789028286e-05,4.219195390413643e-05,0.0001961905925898,5.534269184547552e-05,Neris,0.9987494041243684,0.0005555703457232,0.9981938337786452,0.011349730521302594,RBot,14.466666666666669,1023.65,270.0,585.0,10.0,10.0,0.0690435906732508,44.0,25.0,1.358695652173913,-0.00018430230215882304,0.0015936161977357314,-0.5333333333333314,-133.18333333333328,47.0,-73.0,6.0,-1.0,0.0024815851836171993,2.0,-2.0,0.16891463027610287
60,CTU42,2011-08-10T10:05:00+00:00,2011-08-10T10:06:00+00:00,train,in_sample_training_prediction,0.9927017594890344,0.0033469751056476,0.0009118225826079,0.0010444141915774,0.0002259951739102,0.0014900629090012,0.000278970548221,Neris,0.9927017594890344,0.0033469751056476,0.9893547843833868,0.05377944258160552,RBot,13.866666666666667,947.1833333333332,314.0,518.0,9.0,1.0,0.0707381130269001,35.0,19.0,1.4542772861356932,-0.006047644635334026,0.042429712060302924,-0.6000000000000014,-76.46666666666681,44.0,-67.0,-1.0,-9.0,0.0016945223536492943,-9.0,-6.0,0.0955816339617801
61,CTU42,2011-08-10T10:06:00+00:00,2011-08-10T10:07:00+00:00,train,in_sample_training_prediction,0.994797469628222,0.0018004374079156,0.0009358117244058,0.0011683766247584,0.0001845093457737,0.0008981867196312,0.0002152085492933,Neris,0.994797469628222,0.0018004374079156,0.9929970322203064,0.040687203121447475,RBot,14.183333333333334,1051.5666666666666,356.0,496.0,10.0,3.0,0.0691938116971184,40.0,25.0,1.771986970684039,0.0020957101391876343,-0.013092239460158042,0.31666666666666643,104.38333333333344,42.0,-22.0,1.0,2.0,-0.0015443013297816999,5.0,6.0,0.3177096845483458
62,CTU42,2011-08-10T10:07:00+00:00,2011-08-10T10:08:00+00:00,train,in_sample_training_prediction,0.9946560099502876,0.0039174717399799,0.0005776903005661,0.0001807693530998,8.150829340917272e-05,0.0005099349126365,7.661545002069082e-05,Neris,0.9946560099502876,0.0039174717399799,0.9907385382103077,0.03826635775939341,RBot,13.283333333333331,925.7333333333332,246.0,549.0,3.0,6.0,0.0739757185006261,36.0,22.0,1.4447852760736195,-0.00014145967793444125,-0.002420845362054065,-0.9000000000000021,-125.83333333333337,-110.0,53.0,-7.0,3.0,0.004781906803507707,-4.0,-3.0,-0.3272016946104195
63,CTU42,2011-08-10T10:08:00+00:00,2011-08-10T10:09:00+00:00,train,in_sample_training_prediction,0.9875041149890408,0.0110479637480581,0.0005001690103296,0.0002149580586441,0.0001083904679968,0.0005222796432079,0.0001021240827223,Neris,0.9875041149890408,0.0110479637480581,0.9764561512409827,0.07368614702601498,RBot,11.233333333333333,705.95,239.0,433.0,8.0,3.0,0.0890000830079258,36.0,19.0,1.395017793594306,-0.007151894961246796,0.035419789266621565,-2.049999999999999,-219.7833333333332,-7.0,-116.0,5.0,-3.0,0.0150243645072997,0.0,-3.0,-0.04976748247931351
64,CTU42,2011-08-10T10:09:00+00:00,2011-08-10T10:10:00+00:00,train,in_sample_training_prediction,0.998489699644737,0.00039384654536,0.0007574555959905,7.827366095168766e-05,6.0457567684385727e-05,0.0001650139171155,5.5253068160971565e-05,Neris,0.998489699644737,0.0007574555959905,0.9977322440487465,0.013345693823390656,Virut,12.066666666666666,1184.5833333333333,235.0,480.0,13.0,6.0,0.0828720458150734,42.0,27.0,2.0292887029288704,0.010985584655696212,-0.06034045320262432,0.8333333333333339,478.6333333333332,-4.0,47.0,5.0,3.0,-0.0061280371928524036,6.0,8.0,0.6342709093345644
65,CTU42,2011-08-10T10:10:00+00:00,2011-08-10T10:11:00+00:00,train,in_sample_training_prediction,0.995542123195432,0.0006496715656986,0.0016192744313866,0.0005388334689515,0.0004316506833683,0.0006732963777412,0.0005451502774217,Neris,0.995542123195432,0.0016192744313866,0.9939228487640454,0.03603449684526159,Virut,17.75,3578.366666666667,253.0,794.0,12.0,23.0,0.0556609491656597,46.0,32.0,1.5478468899521531,-0.0029475764493049894,0.022688803021870933,5.683333333333334,2393.7833333333338,18.0,314.0,-1.0,17.0,-0.0272110966494137,4.0,5.0,-0.4814418129767173
66,CTU42,2011-08-10T10:11:00+00:00,2011-08-10T10:12:00+00:00,train,in_sample_training_prediction,0.9989687752819928,0.0004599191422728,0.0003260737365845,4.3800932115651904e-05,3.7242290835341175e-05,0.0001222936521083,4.1894964090516624e-05,Neris,0.9989687752819928,0.0004599191422728,0.99850885613972,0.009526217959928501,RBot,13.466666666666669,1238.3833333333334,231.0,543.0,13.0,16.0,0.0742065971521049,42.0,30.0,1.4424242424242424,0.0034266520865607886,-0.026508278885333088,-4.283333333333331,-2339.9833333333336,-22.0,-251.0,1.0,-7.0,0.018545647986445195,-4.0,-2.0,-0.10542264752791075
67,CTU42,2011-08-10T10:12:00+00:00,2011-08-10T10:13:00+00:00,train,in_sample_training_prediction,0.9873835845145156,0.0095428032032336,0.0008700469266731,0.0005235249312081,0.0001691052686678,0.0013663742208383,0.0001445609348632,Neris,0.9873835845145156,0.0095428032032336,0.9778407813112819,0.07877459583558113,RBot,11.516666666666667,726.2666666666667,268.0,424.0,11.0,6.0,0.0862104536830515,38.0,26.0,2.2748815165876777,-0.011585190767477216,0.06924837787565263,-1.950000000000001,-512.1166666666668,37.0,-119.0,-2.0,-10.0,0.0120038565309466,-4.0,-4.0,0.8324572741634353
68,CTU42,2011-08-10T10:13:00+00:00,2011-08-10T10:14:00+00:00,train,in_sample_training_prediction,0.9955817710405576,0.0031976527802645,0.0004522364742795,0.0001417152959904,6.468832951199808e-05,0.0004998020450604,6.213403433523309e-05,Neris,0.9955817710405576,0.0031976527802645,0.992384118260293,0.032543666563915545,RBot,11.6,763.3,242.0,454.0,9.0,6.0,0.0859516490277626,36.0,22.0,1.4083044982698962,0.008198186526041984,-0.04623092927166559,0.08333333333333215,37.0333333333333,-26.0,30.0,-2.0,0.0,-0.00025880465528889396,-2.0,-4.0,-0.8665770183177814
69,CTU42,2011-08-10T10:14:00+00:00,2011-08-10T10:15:00+00:00,train,in_sample_training_prediction,0.9957611887246136,0.0032877028731432,0.0004275005720676,9.39892087449625e-05,7.24229773910055e-05,0.0002895317359166,6.766390812265038e-05,Neris,0.9957611887246136,0.0032877028731432,0.9924734858514704,0.03091426350147184,RBot,12.55,817.1833333333333,262.0,485.0,17.0,6.0,0.0796503126621246,42.0,30.0,1.3980891719745223,0.00017941768405604908,-0.0016294030624437045,0.9500000000000011,53.883333333333326,20.0,31.0,8.0,0.0,-0.006301336365637997,6.0,8.0,-0.010215326295373917
70,CTU42,2011-08-10T10:15:00+00:00,2011-08-10T10:16:00+00:00,train,in_sample_training_prediction,0.994110479729818,0.0013947042796547,0.002659489904092,0.0003056370693853,0.0004122837517634,0.0005600760040232,0.000557329261263,Neris,0.994110479729818,0.002659489904092,0.991450989825726,0.044868246583649136,Virut,24.83333333333333,10320.283333333333,278.0,1209.0,20.0,29.0,0.0402191887772907,50.0,40.0,1.403225806451613,-0.00165070899479558,0.013953983082177296,12.283333333333328,9503.1,16.0,724.0,3.0,23.0,-0.039431123884833906,8.0,10.0,0.0051366344770906736
71,CTU42,2011-08-10T10:16:00+00:00,2011-08-10T10:17:00+00:00,train,in_sample_training_prediction,0.99463147024221,0.0017925916620531,0.0011924168526165,0.0011192934524714,0.0001956050616704,0.0008692665726235,0.0001993561563549,Neris,0.99463147024221,0.0017925916620531,0.9928388785801568,0.04181877245986149,RBot,11.883333333333333,884.8,281.0,428.0,7.0,3.0,0.0838818637172827,38.0,20.0,1.6604477611940298,0.0005209905123919611,-0.0030494741237876433,-12.949999999999996,-9435.483333333334,3.0,-781.0,-13.0,-26.0,0.043662674939992006,-12.0,-20.0,0.2572219547424168
72,CTU42,2011-08-10T10:17:00+00:00,2011-08-10T10:18:00+00:00,train,in_sample_training_prediction,0.9968899613584046,0.0004722960131767,0.0012576579842511,0.0003820597607472,0.0002370827869664,0.000517487579206,0.0002434545172477,Neris,0.9968899613584046,0.0012576579842511,0.9956323033741534,0.02604827372682512,Virut,14.95,1712.6666666666667,282.0,611.0,15.0,17.0,0.0668730581445353,41.0,31.0,2.1696113074204946,0.002258491116194583,-0.015770498733036372,3.0666666666666664,827.8666666666668,1.0,183.0,8.0,14.0,-0.017008805572747407,3.0,11.0,0.5091635462264648
73,CTU42,2011-08-10T10:18:00+00:00,2011-08-10T10:19:00+00:00,train,in_sample_training_prediction,0.997400087252959,0.0007671671292701,0.0005980122466029,0.0002902097896802,0.0001316374682893,0.000613657844556,0.0001992282686421,Neris,0.997400087252959,0.0007671671292701,0.996632920123689,0.022313924541855174,RBot,13.4,1096.7333333333331,275.0,521.0,8.0,17.0,0.0742869154453871,42.0,25.0,1.6188925081433223,0.0005101258945544584,-0.003734349184969947,-1.549999999999999,-615.9333333333336,-7.0,-90.0,-7.0,0.0,0.007413857300851798,1.0,-6.0,-0.5507187992771723
74,CTU42,2011-08-10T10:19:00+00:00,2011-08-10T10:20:00+00:00,train,in_sample_training_prediction,0.991569320992229,0.0067610388113647,0.0006273597286192,0.0002392098696053,0.0001106366830728,0.0005922049494163,0.0001002289656926,Neris,0.991569320992229,0.0067610388113647,0.9848082821808644,0.05512961666290651,RBot,11.783333333333331,746.1333333333333,236.0,468.0,9.0,3.0,0.0844193683467573,40.0,25.0,1.3104575163398693,-0.00583076626072998,0.03281569212105133,-1.616666666666669,-350.5999999999998,-39.0,-53.0,1.0,-14.0,0.0101324529013702,-2.0,0.0,-0.308434991803453
75,CTU42,2011-08-10T10:20:00+00:00,2011-08-10T10:21:00+00:00,train,in_sample_training_prediction,0.9984071838519746,0.0003831612044563,0.0007672133636387,7.620225472868702e-05,8.040969730730541e-05,0.0002112430443339,7.458658356044386e-05,Neris,0.9984071838519746,0.0007672133636387,0.9976399704883359,0.014086096977276004,Virut,14.833333333333334,1944.1833333333327,241.0,639.0,13.0,6.0,0.0671377785428436,41.0,29.0,1.451790633608815,0.006837862859745525,-0.041043519685630504,3.0500000000000025,1198.0499999999993,5.0,171.0,4.0,3.0,-0.0172815898039137,1.0,4.0,0.14133311726894582
76,CTU42,2011-08-10T10:21:00+00:00,2011-08-10T10:22:00+00:00,train,in_sample_training_prediction,0.998845856847283,0.0004906680882615,0.0003825890873875,4.992773356714522e-05,3.964863846882651e-05,0.0001464759522504,4.48336527815227e-05,Neris,0.998845856847283,0.0004906680882615,0.9983551887590215,0.010541134344199381,RBot,13.366666666666667,1064.45,249.0,541.0,9.0,7.0,0.0746089275112461,41.0,23.0,1.3727810650887573,0.0004386729953084201,-0.003544962633076623,-1.4666666666666668,-879.7333333333327,8.0,-98.0,-4.0,1.0,0.007471148968402508,0.0,-6.0,-0.0790095685200578
77,CTU42,2011-08-10T10:22:00+00:00,2011-08-10T10:23:00+00:00,train,in_sample_training_prediction,0.9975838352725418,0.0010496338370247,0.0009074022083466,0.0001175922795715,8.48712814213239e-05,0.0001898451905014,6.681993059262665e-05,Neris,0.9975838352725418,0.0010496338370247,0.9965342014355171,0.020098134238247634,RBot,12.65,1029.4,225.0,532.0,6.0,7.0,0.0787489486558456,40.0,23.0,1.3353846153846154,-0.0012620215747412011,0.009556999894048252,-0.7166666666666668,-35.049999999999955,-24.0,-9.0,-3.0,0.0,0.004140021144599493,-1.0,0.0,-0.03739644970414191
78,CTU42,2011-08-10T10:23:00+00:00,2011-08-10T10:24:00+00:00,train,in_sample_training_prediction,0.9988881110739628,0.0005652267658322,0.0002865880030912,4.468890497765515e-05,3.668853975804536e-05,0.0001331185481733,4.5578164204740106e-05,Neris,0.9988881110739628,0.0005652267658322,0.9983228843081307,0.010141913366142126,RBot,14.15,1231.5666666666666,238.0,600.0,14.0,22.0,0.0701959622356126,44.0,30.0,1.3820224719101124,0.0013042758014210065,-0.009956220872105508,1.5,202.16666666666652,13.0,68.0,8.0,15.0,-0.008552986420233,4.0,7.0,0.04663785652549701
